assertion_id,assertion_target_id,assertion_target_type,assertion_parent_assertion_id,assertion_type,assertion_made_date,assertion_effective_date,assertion_value,assertion_value_numeric,assertion_unit,assertion_by_agent_name,assertion_by_agent_id,assertion_protocol,assertion_protocol_id,assertion_remarks
a808fd0e-0760-a012-a597-393100f674c5,dbdb1faa-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,51-66.5mm SL,,,,,,,
6ccf53e5-f5ed-c011-299c-9ab50998ad75,dbdb212f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,59-90.5mm SL,,,,,,,
6f14dfc6-c437-1400-4ad4-60ea534178c3,dbdb2631-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,45-142mm SL,,,,,,,
0b953a19-51c2-7f40-57f1-bf97f2dec294,dbe53706-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29.5-55mm SL,,,,,,,
5ec1a016-1c6d-5942-036f-f9d29630ff66,dbdb27ca-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,24-72mm SL,,,,,,,
f81f5f2e-e802-8696-97a9-3b63285924d0,dbdb2a06-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,40mm SL,,,,,,,
445769e6-df79-8e28-6505-5fea58aba561,dbdb2bb4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,42.5-51.5mm SL,,,,,,,
e538ffc7-0050-2036-e95a-970f4d1840d2,dbdb2d50-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-59mm SL,,,,,,,
0d4f506d-642a-02f6-ab51-7a0ad484b9a0,dbdb2eef-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,37mm SL,,,,,,,
1cbc0f9c-4eb2-4056-8724-65fb1b566f02,dbdb3472-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21-96mm SL,,,,,,,
0be53ecc-f972-6d6a-d867-d02c6afe62db,dbdb3613-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-53mm SL,,,,,,,
021e4b9c-c9af-38eb-87c0-4399034bfad4,dbdb37a9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,73.5mm SL,,,,,,,
9de7584d-2d85-57fc-9c3c-feacd51e361a,dbdb394a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,49-90mm SL,,,,,,,
3c4e914c-ec5c-b8b4-cc63-053742d0ee04,dbdb3e44-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-97mm SL,,,,,,,
14eba14a-c4de-7ced-16ab-c1a30c37d918,dbdb4265-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,40-94mm SL,,,,,,,
279db26f-4a14-2670-54b0-06c273c8cec9,dbdb4468-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19.5-77mm SL,,,,,,,
4ab71d5d-f524-b7cf-8885-e55be2e46e81,dbdb4b5e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,50-59mm SL,,,,,,,
5de1a152-bcd8-da55-0b99-7d3c61cd983b,dbdb4d44-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31.5-49.5mm SL,,,,,,,
824e628a-b77d-57b3-a016-cfca7b4086fd,dbdb5288-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32.5-40mm SL,,,,,,,
0d0c667b-73b4-f205-043b-a0538f8e559d,dbdb54d4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33.5mm SL,,,,,,,
22c43f6b-7fa2-e601-04bf-34ce79a55f5c,dbdb5abf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,60.5mm SL,,,,,,,
ac250d6f-c7aa-f337-e72c-e0f130a34081,dbdb5feb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-61mm SL,,,,,,,
0753d57c-a5b6-1ba0-c7de-864f17a7781f,dbdb6536-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,54-84.5mm SL,,,,,,,
73fccabd-534e-0d43-a6da-bdf9f372a0d1,dbdb6a77-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31-58mm SL,,,,,,,
d332e1cf-be0e-bd38-c5e4-ed1b74f47c6d,dbdb758a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,28.5-84mm SL,,,,,,,
277482bc-df1a-56d8-3ec1-83c740783619,dbdb775d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,26-53mm SL,,,,,,,
3d70ad14-c074-ca1e-9f09-fabd3268c8f2,dbdb7910-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,16.5-30mm SL,,,,,,,
16e7a425-a141-49dd-9293-6942ed437109,dbdb7acb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,34-78mm SL,,,,,,,
0d80b0a1-8ed0-2138-4114-0df96fae73c8,dbdb7c8b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-65mm SL,,,,,,,
3ca35b4d-792f-991a-99e0-e58ffd8fa293,dbdb7e40-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-45mm SL,,,,,,,
a4404b93-9558-6738-cefe-3d51f386ed12,dbdb803e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22.5-27mm SL,,,,,,,
049a6b84-76c4-5e4d-5148-4c9c22b3c7a2,dbdb81fe-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,42-80mm SL,,,,,,,
fa6cf2f0-e6f0-0421-230b-5b52d7399270,dbdb83c0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-37mm SL,,,,,,,
d23e9f62-7dd9-5ea4-4fb0-c59cabf275a4,dbdb857d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-34mm SL,,,,,,,
0064e041-6760-5a6e-e962-036d89a3e754,dbdb8739-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-56mm SL,,,,,,,
04aeea78-7a9b-1f4d-3c04-df8c0cd0cc12,dbdb88f0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,67mm SL,,,,,,,
3260ea25-36ce-c34e-24f6-3c62295426ff,dbdb8ab2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,39-47.5mm SL,,,,,,,
8c67f5df-89cf-299e-bd66-4b405f6ce972,dbdb8c69-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,43.5-124.5mm SL,,,,,,,
1f1000d0-2c7b-05bd-85b7-34fa28051de0,dbdb8e27-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,270mm SL,,,,,,,
cc404a6a-edaf-8adc-98f5-15471e5b56a2,dbdb91ad-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31-42mm SL,,,,,,,
f2b14c08-1199-7f1c-c036-c05a68ed8308,dbdb936e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,39.5-44mm SL,,,,,,,
fe4941b9-fd17-0b54-c39a-1fc32f650784,dbdb952d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,43mm SL,,,,,,,
5c4d7855-e9d0-1b18-6c08-2d6b0a105846,dbdb96ef-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,52mm SL,,,,,,,
79be65be-c6e5-fd0c-1462-dddaf8cb1371,dbdb98b0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-76.5mm SL,,,,,,,
9ffd0dcc-5eb5-4757-e7ce-d1bc24e78bb8,dbdb9a6e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-47.5mm SL,,,,,,,
903d2017-37db-5f9d-dffe-c8c8027a9bf7,dbdb9c2a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-77mm SL,,,,,,,
a7a26360-ca40-f5cb-b4db-48d4a031ccf5,dbdb9dec-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,26-44mm SL,,,,,,,
b90ff55d-cbf0-743d-541a-d47420a7a360,dbdb9fb3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,24-43mm SL,,,,,,,
4a4407f0-6280-7ada-a5f8-ebbf045c3788,dbdba175-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,47-55mm SL,,,,,,,
a98e7758-aa65-6a2e-d2f7-9a9de2575109,dbdba338-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31.5-57.5mm SL,,,,,,,
39d12cb1-471b-0c67-5707-f8b94888e479,dbdba4fd-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,17.5-45mm SL,,,,,,,
bc5092c8-3beb-6921-353c-75f7bbb652e0,dbdba6c6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20-52mm SL,,,,,,,
dbbb3f0a-523d-d147-1218-377ff4a47477,dbdbaa58-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-44mm SL,,,,,,,
9ee24c07-62d6-03f9-7b2a-d49b7e68086a,dbdbac21-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33.5-45mm SL,,,,,,,
5aea9293-bf4c-ec00-66a3-16a425f225f5,dbdbadf2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-49mm SL,,,,,,,
1dcadf32-3b51-9b60-976e-2bb568e3b728,dbdbafbf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,27-61mm SL,,,,,,,
788dad15-5926-3cd9-ef18-72996c726ae4,dbdbb190-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21.5-36.5mm SL,,,,,,,
c4a8319a-bde0-bc5e-d46c-b22b6138e58c,dbdbb361-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-48.5mm SL,,,,,,,
ef60cd36-b767-c69f-5962-f9c7ff329a26,dbdbb532-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22-33.5mm SL,,,,,,,
7d74290e-a328-19f6-bd6f-aba525413941,dcc450d7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22-44mm SL,,,,,,,
53bc273f-7550-8130-e88e-a7e67a692ec7,dbdbb70b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29.5-41.5mm SL,,,,,,,
aa7630fe-398f-b6b3-ed25-a0d569a998f7,dbdbb8e2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,48-113mm SL,,,,,,,
11992e76-8bf5-60b7-fa3a-21015d41e42b,dbdbbab6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,36-39mm SL,,,,,,,
87030955-2755-c1ff-6154-3882023a4f8b,dbdbbc8f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,28.5-34mm SL,,,,,,,
f4233ba2-b66c-992b-9665-dae873e18df9,dbdbbe60-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,18-39mm SL,,,,,,,
ee782153-8808-39b2-2a67-391baf4d694a,dbdbc038-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-48mm SL,,,,,,,
24a3aff8-5d79-3db4-cd4e-17a49767b7b6,dbdbc216-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,18-54mm SL,,,,,,,
0cb727cb-46f9-c930-e228-6871c7b6e7d6,dbdbc439-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19.5-78.5mm SL,,,,,,,
b38cd2fb-7e39-4e5b-34a4-c0cee5967b98,dbdbc650-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,17.5-44mm SL,,,,,,,
4762f896-55fe-bb52-9529-7ab0aca19171,dbdbc8aa-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32.5-69mm SL,,,,,,,
2d04ed83-5ded-1778-5911-096c925c9fe0,dbdbcad1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-34.5mm SL,,,,,,,
a3b7a8d3-3419-bf86-ad12-d3bedf5b0007,dbdbccfc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19-27mm SL,,,,,,,
63107f45-670a-71db-12ed-b8ef6848c009,dbdbcf20-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20.5-40mm SL,,,,,,,
8392ecb0-e274-faa3-5729-a4ed915c671b,dbdbd149-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,17-48mm SL,,,,,,,
feea62d6-22ba-136a-f72a-25a9a2511057,dbdbd371-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-65mm SL,,,,,,,
3df9508b-6197-9118-6984-4267c69c2f67,dbdbd59a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,35.5-56mm SL,,,,,,,
42e6190d-8c46-d49b-1ca8-c7b11fa4ee69,dbdbd7cc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33.5-52.5mm SL,,,,,,,
dd55aa88-7838-f188-507e-b2366bb68d34,dbdbd9f1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,27.5mm SL,,,,,,,
fd0c84e1-e4f4-3342-9ffe-4b6929fdf708,dbdbe117-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,48-94mm SL,,,,,,,
11c841e9-2f6f-f972-eb5d-8fd620154945,dbdbe351-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,37.5-84.5mm SL,,,,,,,
19cdda5f-653d-5310-4b8c-069d00b9f4d1,dbdbe57e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21-40mm SL,,,,,,,
b0d21156-cdd0-de0c-2569-f42e4daa0c61,dbdbe775-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19.5-65mm SL,,,,,,,
28df45a3-516b-267f-9a6c-86d49c9e27ad,dbdbe972-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,25-62mm SL,,,,,,,
bb197ed5-5563-fee6-cfa1-406fad03c4e0,dbdbeb61-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,35-122mm SL,,,,,,,
b777d785-b9f6-f38c-ee03-c10f2ce3893c,dbdbed51-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,45-115mm SL,,,,,,,
eb0a62a8-c75c-4694-fcfe-dfdd6fa7c4d1,dbdbef3e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-78.5mm SL,,,,,,,
a1c4d5a2-a1a9-687d-10eb-3f522bea13f7,dbdbf12f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31-60.5mm SL,,,,,,,
eeb97e0e-a4c2-c676-e23f-8ac08a7a35f4,dbdbf31e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,27-72mm SL,,,,,,,
b205d9dd-474b-4ae1-c3bc-5b4a97ea8873,dbdbf50e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,26-67mm SL,,,,,,,
ab99dc06-eabc-1d4d-89c1-b747b8478663,dbdbf6fe-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,20.5-126mm SL,,,,,,,
b5241a5f-7fe0-82f8-7a72-364d894ce99a,dbdbf8f4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,103-115mm SL,,,,,,,
ae298d03-a0ee-8ebb-0849-83db8f9ab2f2,dbdbfaec-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,48-68mm SL,,,,,,,
44b16770-561b-9949-e362-85b4f2b66678,dbdbfce7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-43mm SL,,,,,,,
021ec16b-8821-148a-581e-ceabeb1d704b,dbdbfede-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21-67mm SL,,,,,,,
a3fa7658-b712-f46e-1eb8-86d9904630be,dbdc00da-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33.5-55.5mm SL,,,,,,,
672e708a-79fc-3d45-2e2f-f9a374dc1ad8,dbdc02cf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38.5-43mm SL,,,,,,,
15d0e8ab-698a-b7e9-9ab4-4b8d56b68455,dbdc04c9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31mm SL,,,,,,,
07df4453-6bfe-6a47-17f5-9ac3a9973d86,dbdc06c4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38.5-50mm SL,,,,,,,
9f6664d7-2fa4-ce95-9038-2b41a035135c,dbdc08c3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38-42mm SL,,,,,,,
f60b0a3f-1a18-2a97-871e-12ddbaa558b7,dbdc0abf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23.5-36mm SL,,,,,,,
06bd9b09-0fd8-1d5f-77f5-192cc1c8f3ec,dbdc0cbf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,50-82mm SL,,,,,,,
39b4edb7-3548-1c85-e429-3169a3a7334c,dcdacc4f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21-46mm SL,,,,,,,
83cba1f5-786d-94f1-0426-89b633a75a90,dbdc0ec3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38-56mm SL,,,,,,,
c07d564c-1ea8-9ee9-d155-7f618d992d79,dbdc10cd-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-49mm SL,,,,,,,
10951f4a-e585-23bc-92fc-1d037d1b3a44,dbdc12ce-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,19.5-78mm SL,,,,,,,
eaa1caee-c1b8-daba-1d61-beffacfd56c8,dbdc14d2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,16-63mm SL,,,,,,,
8918cb33-ef99-98ab-30ba-7154629eba2b,dbdc360a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,46-70.5mm SL,,,,,,,
9e5de988-c93f-63a6-3e41-f337a097485f,dbdc3822-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,315mm SL,,,,,,,
23f936ee-6578-ad86-88f6-6fc88e8f8beb,dbdc3a3a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-46mm SL,,,,,,,
0ece4ffd-8c98-af7b-0807-b53572fed387,dbdc3c52-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,45-70mm SL,,,,,,,
3987ea65-95ab-e068-0581-53d0acbe8177,dbdc3e6e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,38-42mm SL,,,,,,,
e66ef8b8-bd19-68ca-889e-f91ba0850c5e,dbdc4361-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,73mm SL,,,,,,,
00545b24-9fef-5043-484c-04a45cd2ea9a,dbdc458f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,41-46mm SL,,,,,,,
79c45a0f-e808-5835-70ee-d549c1cd75ca,dbdc49c6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-85mm SL,,,,,,,
629e1b6c-6b1e-8c0f-39f0-c926612e5141,dbdc4bea-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,33-48mm SL,,,,,,,
76a8c902-6039-2b01-07d9-005b7acdd781,dbdc4e0f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-37mm SL,,,,,,,
9e9e5135-23f8-618b-a062-db0692c65063,dbdc502e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,48-49mm SL,,,,,,,
efa7d86b-3e32-c732-c796-9de8c9269b1a,dbdc5254-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,45mm SL,,,,,,,
b9267e23-a889-e4b8-ea34-e7dd2388d422,dbdc5477-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,42mm SL,,,,,,,
d2002eb4-560a-fc1b-1e98-e0b909928067,dbdc569d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,81.5-86.5mm SL,,,,,,,
5fa7f894-1adb-dc9b-efec-8b453f67a52a,dbdc58c4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,41-58.5mm SL,,,,,,,
bd344ad0-b684-7104-976b-9dfde172b151,dbdc5af5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22-50mm SL,,,,,,,
165f5220-f64a-5844-580d-c025612f4242,dbdc5d1e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,75-85mm SL,,,,,,,
b995b59a-6451-87a9-c017-ebdb75698170,dbdc5f3f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,47mm SL,,,,,,,
4c798f97-b62e-3ffd-49f9-e830ec94c26b,dbdc6160-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,73-95mm SL,,,,,,,
4604ac38-e04f-28c6-4d37-1bd39ff62bd9,dbdc6381-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,69-76mm SL,,,,,,,
fdc3a0bd-bd66-1f57-b5d2-6d0e2b7ba862,dbdc65a4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,45-62mm SL,,,,,,,
45da051d-4f4a-4d58-3a4f-bba0dd125c20,dbdc67be-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,23-55mm SL,,,,,,,
f8fa6fff-39c5-c148-8115-cbbfd28c36d8,dbdc69ea-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,250mm SL,,,,,,,
1bcd8cfd-4681-22bf-602d-75b07fa84137,dbdc6f5f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,220mm SL,,,,,,,
379a80b5-6732-a03c-54f6-efa012e54433,dbdc718e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,310mm SL,,,,,,,
0db78f39-932b-816c-6f0b-8a2879c5f76c,dbdc7457-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,290mm SL,,,,,,,
abd53621-fbe1-90d3-64b3-152954b1f82e,dbdc7697-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,300mm SL,,,,,,,
4a6f7f26-cb5f-907d-8fef-e2b18022f8b0,dbdc78cc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,280mm SL,,,,,,,
d812f1c7-bfdf-b220-82fa-4a8d1caa7448,dbdc7b08-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,260mm SL,,,,,,,
6aa015fb-58b6-152a-e092-1c010c8510c4,dbdc8110-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,250mm SL,,,,,,,
31ddd8b4-896d-5e94-6355-11ad64da04a0,dbdc834d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,42-90mm SL,,,,,,,
56d0dea2-fa5b-c7d0-1e57-65ccf8fa26fe,dbdc8581-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,53-73mm SL,,,,,,,
42cd217c-c980-e8f8-7623-4e559a4894f3,dbdc8f98-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,48.5mm SL,,,,,,,
694a93d8-8077-7130-c8dc-321b9c07f030,dbdc9286-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,21.5-44mm SL,,,,,,,
e9695d91-c786-68e4-db6d-78f7ca574a69,dbdc9507-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,46.5-85mm SL,,,,,,,
b6b08d53-d78d-59fd-badb-ecebab13601e,dbdc9b78-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,36-52mm SL,,,,,,,
4ec355a7-7299-b9f7-2af0-678b9288f165,dbdc9dfe-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,22.5-46mm SL,,,,,,,
d5e1cb20-fb57-aa47-693a-3b205cf12f04,dbdca3f1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,234mm SL,,,,,,,
907c8003-8c86-314f-5281-b3faaaf9ab6c,dbdcd660-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,119-122mm SL,,,,,,,
24e0f7b0-1774-809d-06f5-0c2eb16b9d47,dbdcd8b3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32-55.5mm SL,,,,,,,
325c6325-40a1-ba0e-ae9a-4e4d9a533213,dbdcdb08-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,37-50mm SL,,,,,,,
556ee25c-8094-4b0f-48d9-a06d1b3bd6c8,dbdcdd60-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,28-44.5mm SL,,,,,,,
f634610f-a9c5-8dd7-3375-67f3b0fe91ed,dbdcdfbc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,30-66.5mm SL,,,,,,,
4d3e8e77-2f06-8207-eb36-c0dfe689b056,dbdce223-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,44-77mm SL,,,,,,,
5dc48f20-4539-0b3a-8b8a-46025ee43f55,dbdce47f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,69mm SL,,,,,,,
3d5f3f1f-622d-f326-50d6-158333bc83fc,dbdce6d9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,31mm SL,,,,,,,
c7c5963b-7b67-d22b-ed54-ff976dc5780a,dbdce9cf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,27mm SL,,,,,,,
15aef2c2-ae85-f057-6f13-128427fff1e1,dbdcec34-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,29-65.5mm SL,,,,,,,
e15bdef1-fe51-ae58-7797-93d5a942018c,dbdcee93-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,32.5-50mm SL,,,,,,,
943de79f-fd94-7e57-4f7a-7ee5d7a196a1,dbdcf0f0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,Juveniles,,,,,,,
f958bcc2-65a9-c3c5-7c98-e0b8ef95936c,dbdcf34d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,40-49mm SL,,,,,,,
28de0586-f6ef-122b-f3b3-bb4b4be2d05d,dbdcf5ad-1ed3-11e3-bfac-90b11c41863e,ORGANISM,,LENGTH,,,44-66mm SL,,,,,,,
