Collection Object GUID,Col Obj Attribute Size
db1e360e-1ed3-11e3-bfac-90b11c41863e,16-79mm SL
db76dbfb-1ed3-11e3-bfac-90b11c41863e,58-74mm SL
dcb3a380-1ed3-11e3-bfac-90b11c41863e,18-50mm SL
dc99432d-1ed3-11e3-bfac-90b11c41863e,25-44mm SL
db84b9bb-1ed3-11e3-bfac-90b11c41863e,10-76mm SL
dc9de18b-1ed3-11e3-bfac-90b11c41863e,15-27mm SL
db3acb1a-1ed3-11e3-bfac-90b11c41863e,19-24mm SL
db3b34ea-1ed3-11e3-bfac-90b11c41863e,18-20mm SL
db286cf7-1ed3-11e3-bfac-90b11c41863e,16mm SL
db2eaf09-1ed3-11e3-bfac-90b11c41863e,24mm SL
db3c82fd-1ed3-11e3-bfac-90b11c41863e,202mm TL
db3f7b3f-1ed3-11e3-bfac-90b11c41863e,22-39mm SL
db69ea7c-1ed3-11e3-bfac-90b11c41863e,32-49mm SL
dcbfb521-1ed3-11e3-bfac-90b11c41863e,57-73mm SL
dcc3297d-1ed3-11e3-bfac-90b11c41863e,12-22mm SL
dcc3f039-1ed3-11e3-bfac-90b11c41863e,11-23mm SL
db3e2f39-1ed3-11e3-bfac-90b11c41863e,12-42mm SL
db1ac3da-1ed3-11e3-bfac-90b11c41863e,13-15mm SL
dcac47a6-1ed3-11e3-bfac-90b11c41863e,11-110mm SL
dcbcc5aa-1ed3-11e3-bfac-90b11c41863e,107-200mm SL
dc99fec3-1ed3-11e3-bfac-90b11c41863e,15-42mm SL
db82ba7f-1ed3-11e3-bfac-90b11c41863e,45-50mm SL
db62575c-1ed3-11e3-bfac-90b11c41863e,128mm SL
dccf1f10-1ed3-11e3-bfac-90b11c41863e,30-37mm SL
dc9eb139-1ed3-11e3-bfac-90b11c41863e,107-109mm SL
db7310cd-1ed3-11e3-bfac-90b11c41863e,20-39mm SL
dcc136fa-1ed3-11e3-bfac-90b11c41863e,13-40mm SL
db2e6408-1ed3-11e3-bfac-90b11c41863e,24-44mm SL
db8121b6-1ed3-11e3-bfac-90b11c41863e,21-47mm SL
dca9b737-1ed3-11e3-bfac-90b11c41863e,24mm SL
db4e8c94-1ed3-11e3-bfac-90b11c41863e,16-81mm SL
dcad4570-1ed3-11e3-bfac-90b11c41863e,23-84mm SL
dcaef19a-1ed3-11e3-bfac-90b11c41863e,6-34mm SL
db7f2071-1ed3-11e3-bfac-90b11c41863e,45-52mm SL
dc961a8f-1ed3-11e3-bfac-90b11c41863e,106mm SL
db264d13-1ed3-11e3-bfac-90b11c41863e,81mm SL
db1c8b22-1ed3-11e3-bfac-90b11c41863e,52-84mm SL
dcc35541-1ed3-11e3-bfac-90b11c41863e,24-166mm SL
dcc20a29-1ed3-11e3-bfac-90b11c41863e,181-190mm SL
db22f465-1ed3-11e3-bfac-90b11c41863e,26mm SL
dc956fa8-1ed3-11e3-bfac-90b11c41863e,18mm SL
dca40ae5-1ed3-11e3-bfac-90b11c41863e,19-59mm SL
dcc3f89c-1ed3-11e3-bfac-90b11c41863e,30-42mm SL
dc9b9971-1ed3-11e3-bfac-90b11c41863e,29-45mm SL
dca04e92-1ed3-11e3-bfac-90b11c41863e,40mm SL
dcd7daae-1ed3-11e3-bfac-90b11c41863e,119mm SL
db321565-1ed3-11e3-bfac-90b11c41863e,24-32mm SL
db6b1b5c-1ed3-11e3-bfac-90b11c41863e,26-48mm SL
db455fd1-1ed3-11e3-bfac-90b11c41863e,11-18mm SL
db4014bf-1ed3-11e3-bfac-90b11c41863e,15-46mm SL
db58650f-1ed3-11e3-bfac-90b11c41863e,17-29mm SL
db5d3cd2-1ed3-11e3-bfac-90b11c41863e,19mm SL
db60af09-1ed3-11e3-bfac-90b11c41863e,61-63mm SL
db67cbdf-1ed3-11e3-bfac-90b11c41863e,35-67mm SL
db69094e-1ed3-11e3-bfac-90b11c41863e,17-21mm SL
dc999156-1ed3-11e3-bfac-90b11c41863e,20-45mm SL
db871158-1ed3-11e3-bfac-90b11c41863e,54mm SL
db3a88ff-1ed3-11e3-bfac-90b11c41863e,24-26mm SL
dc965bc1-1ed3-11e3-bfac-90b11c41863e,31-59mm SL
dc9c2777-1ed3-11e3-bfac-90b11c41863e,179mm SL
db781038-1ed3-11e3-bfac-90b11c41863e,221mm SL
dcb4ac54-1ed3-11e3-bfac-90b11c41863e,18-39mm SL
db5086d9-1ed3-11e3-bfac-90b11c41863e,50mm SL
dca0cec6-1ed3-11e3-bfac-90b11c41863e,20mm SL
db88b698-1ed3-11e3-bfac-90b11c41863e,11-12mm SL
db44fccc-1ed3-11e3-bfac-90b11c41863e,10-24mm SL
dc9688f1-1ed3-11e3-bfac-90b11c41863e,9-12mm SL
db86c0c5-1ed3-11e3-bfac-90b11c41863e,5mm SL
dcc28631-1ed3-11e3-bfac-90b11c41863e,32-42mm SL
dcc2d614-1ed3-11e3-bfac-90b11c41863e,98-128mm SL
dcc4bc13-1ed3-11e3-bfac-90b11c41863e,74-146mm SL
dca1387d-1ed3-11e3-bfac-90b11c41863e,48-80mm SL
dcbf41c2-1ed3-11e3-bfac-90b11c41863e,92mm SL
dccb5b6c-1ed3-11e3-bfac-90b11c41863e,122-144mm SL
dcb0a86a-1ed3-11e3-bfac-90b11c41863e,97mm SL
dca23048-1ed3-11e3-bfac-90b11c41863e,144mm SL
dcd50041-1ed3-11e3-bfac-90b11c41863e,47mm SL
db5a4262-1ed3-11e3-bfac-90b11c41863e,78mm SL
db1a7967-1ed3-11e3-bfac-90b11c41863e,41-48mm SL
dcc27448-1ed3-11e3-bfac-90b11c41863e,35mm SL
dcdaf8ed-1ed3-11e3-bfac-90b11c41863e,39mm SL
dca22afd-1ed3-11e3-bfac-90b11c41863e,41-54mm SL
dc96d0ef-1ed3-11e3-bfac-90b11c41863e,62mm SL
dcc0ed8f-1ed3-11e3-bfac-90b11c41863e,39mm SL
dcc386a4-1ed3-11e3-bfac-90b11c41863e,57-64mm SL
dc9b465d-1ed3-11e3-bfac-90b11c41863e,29-60mm SL
db1b0b05-1ed3-11e3-bfac-90b11c41863e,22-52mm SL
dcc89466-1ed3-11e3-bfac-90b11c41863e,29mm SL
db866274-1ed3-11e3-bfac-90b11c41863e,33-39mm SL
db2c95b9-1ed3-11e3-bfac-90b11c41863e,48mm SL
db499072-1ed3-11e3-bfac-90b11c41863e,46-58mm SL
db86c848-1ed3-11e3-bfac-90b11c41863e,84mm SL
dca48ee5-1ed3-11e3-bfac-90b11c41863e,41-56mm SL
dcb47667-1ed3-11e3-bfac-90b11c41863e,41mm SL
db4f3e18-1ed3-11e3-bfac-90b11c41863e,31-45mm SL
db5458ee-1ed3-11e3-bfac-90b11c41863e,25-44mm SL
dcb3198b-1ed3-11e3-bfac-90b11c41863e,30mm SL
db5ffba0-1ed3-11e3-bfac-90b11c41863e,26-33mm SL
dcc59d7f-1ed3-11e3-bfac-90b11c41863e,21-31mm SL
db2f33c9-1ed3-11e3-bfac-90b11c41863e,23-52mm SL
db77e7fa-1ed3-11e3-bfac-90b11c41863e,32-37mm SL
dc9e2e89-1ed3-11e3-bfac-90b11c41863e,106-108mm SL
db2f737e-1ed3-11e3-bfac-90b11c41863e,18-48mm SL
dcb203e8-1ed3-11e3-bfac-90b11c41863e,23-44mm SL
dcb4cbad-1ed3-11e3-bfac-90b11c41863e,34-44mm SL
db1ffe73-1ed3-11e3-bfac-90b11c41863e,53-63mm SL
dca1ba49-1ed3-11e3-bfac-90b11c41863e,36mm SL
dcb4bfbe-1ed3-11e3-bfac-90b11c41863e,20-38mm SL
dc9a82dc-1ed3-11e3-bfac-90b11c41863e,30-44mm SL
dcc7c0b4-1ed3-11e3-bfac-90b11c41863e,32-39mm SL
dcbeb0d8-1ed3-11e3-bfac-90b11c41863e,29-68mm SL
db457de0-1ed3-11e3-bfac-90b11c41863e,31-38mm SL
db7fa229-1ed3-11e3-bfac-90b11c41863e,55mm SL
dcadc620-1ed3-11e3-bfac-90b11c41863e,22-55mm SL
db3be3a0-1ed3-11e3-bfac-90b11c41863e,25-33mm SL
db422ff0-1ed3-11e3-bfac-90b11c41863e,21-48mm SL
db1a9406-1ed3-11e3-bfac-90b11c41863e,30mm SL
dcd618d8-1ed3-11e3-bfac-90b11c41863e,19-31mm SL
db56d916-1ed3-11e3-bfac-90b11c41863e,15-31mm SL
dcc534cc-1ed3-11e3-bfac-90b11c41863e,22-34mm SL
db758ec9-1ed3-11e3-bfac-90b11c41863e,21-40mm SL
db4f00f5-1ed3-11e3-bfac-90b11c41863e,27-54mm SL
db3a1b58-1ed3-11e3-bfac-90b11c41863e,12-29mm SL
dc9a6021-1ed3-11e3-bfac-90b11c41863e,32-64mm SL
dcbea760-1ed3-11e3-bfac-90b11c41863e,57mm SL
db6bb4b9-1ed3-11e3-bfac-90b11c41863e,34-56mm SL
dca0b6e6-1ed3-11e3-bfac-90b11c41863e,56mm SL
db855295-1ed3-11e3-bfac-90b11c41863e,85mm SL
db2c20cd-1ed3-11e3-bfac-90b11c41863e,58mm SL
dc9cc720-1ed3-11e3-bfac-90b11c41863e,16-39mm SL
dcbcbc2e-1ed3-11e3-bfac-90b11c41863e,41-49mm SL
dcc7bbe5-1ed3-11e3-bfac-90b11c41863e,19-41mm SL
db23fb0a-1ed3-11e3-bfac-90b11c41863e,68mm SL
dc962504-1ed3-11e3-bfac-90b11c41863e,60mm SL
dcc8f07b-1ed3-11e3-bfac-90b11c41863e,40mm SL
db446c8a-1ed3-11e3-bfac-90b11c41863e,56mm SL
db84f92e-1ed3-11e3-bfac-90b11c41863e,20-28mm SL
dc941186-1ed3-11e3-bfac-90b11c41863e,33-50mm SL
db727317-1ed3-11e3-bfac-90b11c41863e,30-31mm SL
dc9b045f-1ed3-11e3-bfac-90b11c41863e,23-54mm SL
dc965899-1ed3-11e3-bfac-90b11c41863e,27-50mm SL
dcc20610-1ed3-11e3-bfac-90b11c41863e,22-24mm SL
db415249-1ed3-11e3-bfac-90b11c41863e,22-31mm SL
db47c599-1ed3-11e3-bfac-90b11c41863e,72mm SL
dc9f7f44-1ed3-11e3-bfac-90b11c41863e,36mm SL
db224f85-1ed3-11e3-bfac-90b11c41863e,72mm SL
db2069d5-1ed3-11e3-bfac-90b11c41863e,71mm SL
dcb27765-1ed3-11e3-bfac-90b11c41863e,40mm SL
dca3e2a2-1ed3-11e3-bfac-90b11c41863e,32mm SL
dca24298-1ed3-11e3-bfac-90b11c41863e,32mm SL
db507a60-1ed3-11e3-bfac-90b11c41863e,81mm SL
db7eb131-1ed3-11e3-bfac-90b11c41863e,43mm SL
dcae90aa-1ed3-11e3-bfac-90b11c41863e,71mm SL
db89e17a-1ed3-11e3-bfac-90b11c41863e,27mm SL
dcb1c0ae-1ed3-11e3-bfac-90b11c41863e,52mm SL
dc9d1ffc-1ed3-11e3-bfac-90b11c41863e,44mm SL
db1a0b35-1ed3-11e3-bfac-90b11c41863e,40mm SL
db656a32-1ed3-11e3-bfac-90b11c41863e,45mm SL
dcaa61af-1ed3-11e3-bfac-90b11c41863e,41mm SL
dcdadc5b-1ed3-11e3-bfac-90b11c41863e,32mm SL
dca08785-1ed3-11e3-bfac-90b11c41863e,40mm SL
dc9528f9-1ed3-11e3-bfac-90b11c41863e,9mm (head only)
dc9fd537-1ed3-11e3-bfac-90b11c41863e,63mm SL
dcd8b8d4-1ed3-11e3-bfac-90b11c41863e,29mm SL
db2b85b6-1ed3-11e3-bfac-90b11c41863e,34mm SL
dcc2f2fa-1ed3-11e3-bfac-90b11c41863e,43mm SL
db447777-1ed3-11e3-bfac-90b11c41863e,70mm SL
db3cb416-1ed3-11e3-bfac-90b11c41863e,35mm SL
db1f691b-1ed3-11e3-bfac-90b11c41863e,20-86mm SL
db603c56-1ed3-11e3-bfac-90b11c41863e,30-50mm SL
dcc96e1b-1ed3-11e3-bfac-90b11c41863e,41-79mm SL
db5a0033-1ed3-11e3-bfac-90b11c41863e,37-61mm SL
db73961b-1ed3-11e3-bfac-90b11c41863e,54mm SL
dca648ae-1ed3-11e3-bfac-90b11c41863e,19-81mm SL
dc948dc8-1ed3-11e3-bfac-90b11c41863e,153mm SL
dc99319c-1ed3-11e3-bfac-90b11c41863e,19-44mm SL
dcd45553-1ed3-11e3-bfac-90b11c41863e,21-89mm SL
db832adb-1ed3-11e3-bfac-90b11c41863e,33-53mm SL
dcaed72b-1ed3-11e3-bfac-90b11c41863e,17-70mm SL
dc9f8ada-1ed3-11e3-bfac-90b11c41863e,23-48mm SL
dcc372b3-1ed3-11e3-bfac-90b11c41863e,17-20mm SL
db561c53-1ed3-11e3-bfac-90b11c41863e,30-69mm SL
db5a13f2-1ed3-11e3-bfac-90b11c41863e,18-92mm SL
dcbf7b82-1ed3-11e3-bfac-90b11c41863e,24-93mm SL
db28e9b8-1ed3-11e3-bfac-90b11c41863e,137mm SL
dc9f9cc2-1ed3-11e3-bfac-90b11c41863e,140mm SL
db81c8f3-1ed3-11e3-bfac-90b11c41863e,75mm SL
db219c90-1ed3-11e3-bfac-90b11c41863e,39-47mm SL
dcc7eebe-1ed3-11e3-bfac-90b11c41863e,34-55mm SL
db1fbf7d-1ed3-11e3-bfac-90b11c41863e,54mm SL
db57addf-1ed3-11e3-bfac-90b11c41863e,30mm SL
db1d2b47-1ed3-11e3-bfac-90b11c41863e,32mm SL
db4f83a7-1ed3-11e3-bfac-90b11c41863e,18-41mm SL
db5861f2-1ed3-11e3-bfac-90b11c41863e,70mm SL
dcab1076-1ed3-11e3-bfac-90b11c41863e,31-107mm SL
db4787a1-1ed3-11e3-bfac-90b11c41863e,32-51mm SL
db5ab7d6-1ed3-11e3-bfac-90b11c41863e,19-48mm SL
db3f19ec-1ed3-11e3-bfac-90b11c41863e,54-71mm SL
db67dfbb-1ed3-11e3-bfac-90b11c41863e,22-61mm SL
dca5cc2d-1ed3-11e3-bfac-90b11c41863e,99mm SL
db52c62d-1ed3-11e3-bfac-90b11c41863e,47-68mm SL
dcce08ba-1ed3-11e3-bfac-90b11c41863e,52-80mm SL
db63d9a4-1ed3-11e3-bfac-90b11c41863e,42-51mm SL
db61e52f-1ed3-11e3-bfac-90b11c41863e,57mm SL
dc9c5d7d-1ed3-11e3-bfac-90b11c41863e,47-78mm SL
dc9efc71-1ed3-11e3-bfac-90b11c41863e,49mm SL
dc9ef622-1ed3-11e3-bfac-90b11c41863e,25-40mm SL
dcaedadb-1ed3-11e3-bfac-90b11c41863e,83-103mm SL
dc9f200a-1ed3-11e3-bfac-90b11c41863e,61-80mm SL
db2b44b9-1ed3-11e3-bfac-90b11c41863e,26-93mm SL
dc9aca2f-1ed3-11e3-bfac-90b11c41863e,525mm TL
db59b7f5-1ed3-11e3-bfac-90b11c41863e,28-34mm SL
db2c195a-1ed3-11e3-bfac-90b11c41863e,30-38mm SL
db63fc75-1ed3-11e3-bfac-90b11c41863e,29-41mm SL
db401743-1ed3-11e3-bfac-90b11c41863e,69mm SL
dcd153a7-1ed3-11e3-bfac-90b11c41863e,34-55mm SL
dcbe8d53-1ed3-11e3-bfac-90b11c41863e,18-22mm SL
dcdb0c8e-1ed3-11e3-bfac-90b11c41863e,58mm SL
db3b48ee-1ed3-11e3-bfac-90b11c41863e,20-26mm SL
db84b696-1ed3-11e3-bfac-90b11c41863e,32-61mm SL
db56ca0d-1ed3-11e3-bfac-90b11c41863e,31-65mm SL
db1f5316-1ed3-11e3-bfac-90b11c41863e,39mm SL
dccaa888-1ed3-11e3-bfac-90b11c41863e,24-61mm SL
dca194f2-1ed3-11e3-bfac-90b11c41863e,68mm SL
db729cfb-1ed3-11e3-bfac-90b11c41863e,21-30mm SL
db87586e-1ed3-11e3-bfac-90b11c41863e,28-63mm SL
dcb28f0d-1ed3-11e3-bfac-90b11c41863e,20-51mm SL
dc997cd5-1ed3-11e3-bfac-90b11c41863e,30-41mm SL
dcabfc78-1ed3-11e3-bfac-90b11c41863e,25mm SL
dcc5cf9a-1ed3-11e3-bfac-90b11c41863e,61mm SL
dcc25a35-1ed3-11e3-bfac-90b11c41863e,18-26mm SL
db82ef3b-1ed3-11e3-bfac-90b11c41863e,23-42mm SL
dcae4bcf-1ed3-11e3-bfac-90b11c41863e,48mm SL
dcd1d3b2-1ed3-11e3-bfac-90b11c41863e,34mm SL
dcceaaf4-1ed3-11e3-bfac-90b11c41863e,18mm SL
db1d28f2-1ed3-11e3-bfac-90b11c41863e,38-44mm SL
dca5a421-1ed3-11e3-bfac-90b11c41863e,33mm SL
db723c0c-1ed3-11e3-bfac-90b11c41863e,67mm SL
db5077ea-1ed3-11e3-bfac-90b11c41863e,25-42mm SL
dc9f450f-1ed3-11e3-bfac-90b11c41863e,19mm SL
dcdb03a6-1ed3-11e3-bfac-90b11c41863e,21-39mm SL
dccfe551-1ed3-11e3-bfac-90b11c41863e,58mm SL
dca1e39c-1ed3-11e3-bfac-90b11c41863e,22-46mm SL
db8773a0-1ed3-11e3-bfac-90b11c41863e,39mm SL
db7df895-1ed3-11e3-bfac-90b11c41863e,33mm SL
dca7e62a-1ed3-11e3-bfac-90b11c41863e,28-40mm SL
db42f8ac-1ed3-11e3-bfac-90b11c41863e,38-44mm SL
db65e0f2-1ed3-11e3-bfac-90b11c41863e,32mm SL
dcd71c05-1ed3-11e3-bfac-90b11c41863e,37-51mm SL
dc9da0ae-1ed3-11e3-bfac-90b11c41863e,35mm SL
db4ed2ed-1ed3-11e3-bfac-90b11c41863e,26mm SL
dcac6c13-1ed3-11e3-bfac-90b11c41863e,21-30mm SL
db6642a4-1ed3-11e3-bfac-90b11c41863e,30mm SL
dc94cb9a-1ed3-11e3-bfac-90b11c41863e,40mm SL
dca1345a-1ed3-11e3-bfac-90b11c41863e,39mm SL
db228085-1ed3-11e3-bfac-90b11c41863e,47-57mm SL
db8074a4-1ed3-11e3-bfac-90b11c41863e,21-29mm SL
dc9bb029-1ed3-11e3-bfac-90b11c41863e,18-44mm SL
db605c79-1ed3-11e3-bfac-90b11c41863e,50mm SL
dca4884b-1ed3-11e3-bfac-90b11c41863e,30mm SL
dca04c85-1ed3-11e3-bfac-90b11c41863e,21-26mm SL
db62b229-1ed3-11e3-bfac-90b11c41863e,56mm SL
dcc8a71c-1ed3-11e3-bfac-90b11c41863e,21-44mm SL
dcc11927-1ed3-11e3-bfac-90b11c41863e,123mm SL
dcc46baa-1ed3-11e3-bfac-90b11c41863e,24-44mm SL
dcc3f46b-1ed3-11e3-bfac-90b11c41863e,22-44mm SL
db659e72-1ed3-11e3-bfac-90b11c41863e,72mm SL
db3aa65a-1ed3-11e3-bfac-90b11c41863e,33-46mm SL
db58bef5-1ed3-11e3-bfac-90b11c41863e,54mm SL
dc9fe76c-1ed3-11e3-bfac-90b11c41863e,39mm SL
db5c49f4-1ed3-11e3-bfac-90b11c41863e,35mm SL
dcb0516a-1ed3-11e3-bfac-90b11c41863e,66mm SL
db1ad264-1ed3-11e3-bfac-90b11c41863e,42mm SL
dc93cf7e-1ed3-11e3-bfac-90b11c41863e,33-84mm SL
db31b8e3-1ed3-11e3-bfac-90b11c41863e,19-42mm SL
db1fed39-1ed3-11e3-bfac-90b11c41863e,34-54mm SL
dcca1580-1ed3-11e3-bfac-90b11c41863e,18-47mm SL
db608f20-1ed3-11e3-bfac-90b11c41863e,23-73mm SL
db4596c5-1ed3-11e3-bfac-90b11c41863e,30-75mm SL
dc995dad-1ed3-11e3-bfac-90b11c41863e,35-40mm SL
db8853fb-1ed3-11e3-bfac-90b11c41863e,25-83mm SL
dcbeb2eb-1ed3-11e3-bfac-90b11c41863e,29-57mm SL
dcbcba10-1ed3-11e3-bfac-90b11c41863e,16-83mm SL
dcc1bbb2-1ed3-11e3-bfac-90b11c41863e,30-53mm SL
db5290ac-1ed3-11e3-bfac-90b11c41863e,31-49mm SL
dcc60e7c-1ed3-11e3-bfac-90b11c41863e,22-62mm SL
db26364c-1ed3-11e3-bfac-90b11c41863e,36mm SL
db82aabe-1ed3-11e3-bfac-90b11c41863e,32-59mm SL
dca27d36-1ed3-11e3-bfac-90b11c41863e,35-39mm SL
dca0de5f-1ed3-11e3-bfac-90b11c41863e,19-114mm SL
dcc41ab0-1ed3-11e3-bfac-90b11c41863e,76-130mm SL
db3daba5-1ed3-11e3-bfac-90b11c41863e,165mm SL
db207617-1ed3-11e3-bfac-90b11c41863e,48-51mm SL
db6b97ea-1ed3-11e3-bfac-90b11c41863e,36-69mm SL
dcc28a15-1ed3-11e3-bfac-90b11c41863e,42-59mm SL
dca44cef-1ed3-11e3-bfac-90b11c41863e,45-92mm SL
dca0856b-1ed3-11e3-bfac-90b11c41863e,46-141mm SL
db80f780-1ed3-11e3-bfac-90b11c41863e,19-37mm SL
dcd88693-1ed3-11e3-bfac-90b11c41863e,31-71mm SL
db843b2a-1ed3-11e3-bfac-90b11c41863e,32-41mm SL
db40f089-1ed3-11e3-bfac-90b11c41863e,18-24mm SL
db8103e9-1ed3-11e3-bfac-90b11c41863e,35-40mm SL
db5a8829-1ed3-11e3-bfac-90b11c41863e,35-40mm SL
db6abab7-1ed3-11e3-bfac-90b11c41863e,33-83mm SL
dc9588cd-1ed3-11e3-bfac-90b11c41863e,47mm SL
dcb47297-1ed3-11e3-bfac-90b11c41863e,22-23mm SL
db1e0a68-1ed3-11e3-bfac-90b11c41863e,14-26mm SL
db5e38ba-1ed3-11e3-bfac-90b11c41863e,30-54mm SL
db7d21b6-1ed3-11e3-bfac-90b11c41863e,590mm SL
db489d92-1ed3-11e3-bfac-90b11c41863e,75mm SL
dcaf7b2d-1ed3-11e3-bfac-90b11c41863e,17-50mm SL
dc95f4a9-1ed3-11e3-bfac-90b11c41863e,25-30mm SL
db617778-1ed3-11e3-bfac-90b11c41863e,70mm SL
dc9aef54-1ed3-11e3-bfac-90b11c41863e,25-52mm SL
db609693-1ed3-11e3-bfac-90b11c41863e,21-27mm SL
dc9c5519-1ed3-11e3-bfac-90b11c41863e,32-80mm SL
db3f0359-1ed3-11e3-bfac-90b11c41863e,39-45mm SL
dc9b7c2d-1ed3-11e3-bfac-90b11c41863e,50mm SL
db620e35-1ed3-11e3-bfac-90b11c41863e,59mm SL
dcbdee4b-1ed3-11e3-bfac-90b11c41863e,43mm SL
dcb8de3c-1ed3-11e3-bfac-90b11c41863e,25-61mm SL
db4302c4-1ed3-11e3-bfac-90b11c41863e,42-52mm SL
dcbea440-1ed3-11e3-bfac-90b11c41863e,43-67mm SL
db1b738c-1ed3-11e3-bfac-90b11c41863e,65mm SL
db626143-1ed3-11e3-bfac-90b11c41863e,87mm SL
dcd582fe-1ed3-11e3-bfac-90b11c41863e,12-19mm SL
dcbd96e3-1ed3-11e3-bfac-90b11c41863e,35-53mm SL
db67973a-1ed3-11e3-bfac-90b11c41863e,50mm SL
dcc3e8cc-1ed3-11e3-bfac-90b11c41863e,34-54mm SL
dcc4fdbf-1ed3-11e3-bfac-90b11c41863e,68mm SL
dc9a5474-1ed3-11e3-bfac-90b11c41863e,63mm SL
dcc6f754-1ed3-11e3-bfac-90b11c41863e,21-33mm SL
db685f68-1ed3-11e3-bfac-90b11c41863e,28-101mm SL
dc9f728f-1ed3-11e3-bfac-90b11c41863e,37-50mm SL
dcd88362-1ed3-11e3-bfac-90b11c41863e,32-80mm SL
dc95ee5a-1ed3-11e3-bfac-90b11c41863e,23-57mm SL
dca6c463-1ed3-11e3-bfac-90b11c41863e,18-47mm SL
dcd4b59e-1ed3-11e3-bfac-90b11c41863e,18-48mm SL
db5a02a2-1ed3-11e3-bfac-90b11c41863e,46-62mm SL
dcb22640-1ed3-11e3-bfac-90b11c41863e,75mm SL
dccdc4f7-1ed3-11e3-bfac-90b11c41863e,33-49mm SL
dca68db8-1ed3-11e3-bfac-90b11c41863e,29-49mm SL
db5335f1-1ed3-11e3-bfac-90b11c41863e,53-110mm SL
dcd2ba7c-1ed3-11e3-bfac-90b11c41863e,54mm SL
dcc645f5-1ed3-11e3-bfac-90b11c41863e,36-72mm SL
db8053e6-1ed3-11e3-bfac-90b11c41863e,14-35mm SL
db52b9a5-1ed3-11e3-bfac-90b11c41863e,26-57mm SL
db42c54c-1ed3-11e3-bfac-90b11c41863e,21-60mm SL
dc9beeac-1ed3-11e3-bfac-90b11c41863e,63-114mm SL
db289f92-1ed3-11e3-bfac-90b11c41863e,15-490mm SL
db55ddcf-1ed3-11e3-bfac-90b11c41863e,17-52mm SL
db6530ce-1ed3-11e3-bfac-90b11c41863e,20-70mm SL
dc961e7e-1ed3-11e3-bfac-90b11c41863e,67-82mm SL
dcbe0eb1-1ed3-11e3-bfac-90b11c41863e,27-41mm SL
dca81481-1ed3-11e3-bfac-90b11c41863e,58mm SL
dcc02dc1-1ed3-11e3-bfac-90b11c41863e,53mm SL
dc9a2e51-1ed3-11e3-bfac-90b11c41863e,80mm SL
dcccd000-1ed3-11e3-bfac-90b11c41863e,24-89mm SL
db839bd0-1ed3-11e3-bfac-90b11c41863e,22-47mm SL
db3db0a5-1ed3-11e3-bfac-90b11c41863e,15-33mm SL
db204f1b-1ed3-11e3-bfac-90b11c41863e,17-51mm SL
dcd68b91-1ed3-11e3-bfac-90b11c41863e,15-55mm SL
dcc04a6b-1ed3-11e3-bfac-90b11c41863e,48-85mm SL
dcac8d86-1ed3-11e3-bfac-90b11c41863e,105mm SL
dcd8e49e-1ed3-11e3-bfac-90b11c41863e,80mm SL
dcabd633-1ed3-11e3-bfac-90b11c41863e,20mm SL
dcbd865a-1ed3-11e3-bfac-90b11c41863e,18-67mm SL
dcdb0966-1ed3-11e3-bfac-90b11c41863e,22-41mm SL
db5b30ce-1ed3-11e3-bfac-90b11c41863e,26-40mm SL
db49c9ac-1ed3-11e3-bfac-90b11c41863e,32-68mm SL
dcbd1194-1ed3-11e3-bfac-90b11c41863e,19-51mm SL
dcbec938-1ed3-11e3-bfac-90b11c41863e,18-56mm SL
db6208b8-1ed3-11e3-bfac-90b11c41863e,25-45mm SL
db25cf24-1ed3-11e3-bfac-90b11c41863e,29-56mm SL
db3c3f4f-1ed3-11e3-bfac-90b11c41863e,32-34mm SL
dccd1eb1-1ed3-11e3-bfac-90b11c41863e,29-39mm SL
dcbc7efe-1ed3-11e3-bfac-90b11c41863e,24-29mm SL
dccf46ae-1ed3-11e3-bfac-90b11c41863e,24-37mm SL
dc9e23f2-1ed3-11e3-bfac-90b11c41863e,30-57mm SL
db5ccdc8-1ed3-11e3-bfac-90b11c41863e,22-70mm SL
dca716eb-1ed3-11e3-bfac-90b11c41863e,29-63mm SL
dcb44f9f-1ed3-11e3-bfac-90b11c41863e,21-42mm SL
db89f0e2-1ed3-11e3-bfac-90b11c41863e,22-41mm SL
dca0dfa6-1ed3-11e3-bfac-90b11c41863e,45-52mm SL
dc93e8e5-1ed3-11e3-bfac-90b11c41863e,117-122mm SL
dcaf8ed3-1ed3-11e3-bfac-90b11c41863e,150-186mm SL
dcc2b4db-1ed3-11e3-bfac-90b11c41863e,237mm SL
db656cb0-1ed3-11e3-bfac-90b11c41863e,48-78mm SL
dc95c75e-1ed3-11e3-bfac-90b11c41863e,55-97mm SL
dcbf5dd4-1ed3-11e3-bfac-90b11c41863e,145-180mm SL
dcc4cf0c-1ed3-11e3-bfac-90b11c41863e,65mm SL
db5288cb-1ed3-11e3-bfac-90b11c41863e,138mm SL
dcb4091e-1ed3-11e3-bfac-90b11c41863e,169-208mm SL
db2f5b14-1ed3-11e3-bfac-90b11c41863e,165-190mm SL
db48934c-1ed3-11e3-bfac-90b11c41863e,295mm SL
dcc0c00b-1ed3-11e3-bfac-90b11c41863e,115mm SL
dcbcd896-1ed3-11e3-bfac-90b11c41863e,290mm SL
db1ed2df-1ed3-11e3-bfac-90b11c41863e,195-230mm SL
dcb105c2-1ed3-11e3-bfac-90b11c41863e,180-290mm SL
