occurrenceID,collectionCode,catalogNumber,year,month,day,locationID,country,stateProvince,municipality,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,recordedByID,recordedBy,taxonID,identifiedByID,identifiedBy,eventDate,sex
ECOSUR-SC:ECOAB:63853,ECOAB,63853,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63854,ECOAB,63854,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63855,ECOAB,63855,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63856,ECOAB,63856,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63857,ECOAB,63857,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63858,ECOAB,63858,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63859,ECOAB,63859,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63860,ECOAB,63860,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63861,ECOAB,63861,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63862,ECOAB,63862,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63863,ECOAB,63863,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63864,ECOAB,63864,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63865,ECOAB,63865,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63866,ECOAB,63866,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63867,ECOAB,63867,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63868,ECOAB,63868,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63869,ECOAB,63869,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63870,ECOAB,63870,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63871,ECOAB,63871,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63872,ECOAB,63872,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63873,ECOAB,63873,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63874,ECOAB,63874,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63875,ECOAB,63875,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63876,ECOAB,63876,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63877,ECOAB,63877,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63878,ECOAB,63878,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63879,ECOAB,63879,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63880,ECOAB,63880,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63881,ECOAB,63881,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63882,ECOAB,63882,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63883,ECOAB,63883,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63884,ECOAB,63884,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63885,ECOAB,63885,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63886,ECOAB,63886,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63887,ECOAB,63887,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63888,ECOAB,63888,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63889,ECOAB,63889,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63890,ECOAB,63890,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63891,ECOAB,63891,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63892,ECOAB,63892,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63893,ECOAB,63893,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63894,ECOAB,63894,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63895,ECOAB,63895,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63896,ECOAB,63896,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63897,ECOAB,63897,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63898,ECOAB,63898,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63899,ECOAB,63899,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63900,ECOAB,63900,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63901,ECOAB,63901,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63902,ECOAB,63902,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63903,ECOAB,63903,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63904,ECOAB,63904,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63905,ECOAB,63905,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63907,ECOAB,63907,2010,12,12,SIBA,México,Chiapas,Ocosingo,Sibaca,16.94469,92.18388,1107.0,JF,Jaime Florez,TRINIG,PS,Philippe Sagot,2010-12-12,M
ECOSUR-SC:ECOAB:63908,ECOAB,63908,2010,4,11,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,PS,Philippe Sagot,TRINIG,PS,Philippe Sagot,2010-04-11,M
ECOSUR-SC:ECOAB:63909,ECOAB,63909,2010,12,12,SIBA,México,Chiapas,Ocosingo,Sibaca,16.94469,92.18388,1107.0,PS,Philippe Sagot,TRINIG,PS,Philippe Sagot,2010-12-12,M
ECOSUR-SC:ECOAB:63912,ECOAB,63912,2010,12,10,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,AL,Alonso López,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63913,ECOAB,63913,2010,12,11,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,LA,Leonel Aguilar,TRINIG,PS,Philippe Sagot,2010-12-11,M
ECOSUR-SC:ECOAB:63914,ECOAB,63914,2010,12,11,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-11,M
ECOSUR-SC:ECOAB:63915,ECOAB,63915,2010,4,12,TZUL,México,Chiapas,San Juan Cancuc,Tzuluwitz,16.894,92.4019,1270.0,ML,Marcos López,TRINIG,JM,Jorge Mérida,2010-04-12,M
ECOSUR-SC:ECOAB:63916,ECOAB,63916,2010,4,11,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,CL,César López,TRINIG,JM,Jorge Mérida,2010-04-11,M
ECOSUR-SC:ECOAB:63917,ECOAB,63917,2010,4,23,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,ML,Marcos López,TRINIG,PS,Philippe Sagot,2010-04-23,M
ECOSUR-SC:ECOAB:63918,ECOAB,63918,2010,12,11,JAVI,México,Chiapas,Ocosingo,Javier López Moreno,16.82235,91.97311,925.0,JL,Jesús López,TRINIG,PS,Philippe Sagot,2010-12-11,M
ECOSUR-SC:ECOAB:63919,ECOAB,63919,2010,12,12,ELIA,México,Chiapas,Ocosingo,Ocosingo,16.91625,92.13153,1110.0,JL,Jesús López,TRINIG,PS,Philippe Sagot,2010-12-12,M
ECOSUR-SC:ECOAB:63922,ECOAB,63922,2010,12,15,NARA,México,Chiapas,Ocosingo,Ocosingo,16.86149,92.10616,1290.0,PS,Philippe Sagot,TRINIG,PS,Philippe Sagot,2010-12-15,M
ECOSUR-SC:ECOAB:63924,ECOAB,63924,2010,12,15,TONI,México,Chiapas,Ocosingo,Toniná,16.90044,92.01452,895.0,GM,Gonzalo Morales,TRINIG,PS,Philippe Sagot,2010-12-15,M
ECOSUR-SC:ECOAB:63925,ECOAB,63925,2010,12,15,NARA,México,Chiapas,Ocosingo,Ocosingo,16.86149,92.10616,1290.0,JF,Jaime Florez,TRINIG,PS,Philippe Sagot,2010-12-15,
ECOSUR-SC:ECOAB:63926,ECOAB,63926,2010,12,15,NARA,México,Chiapas,Ocosingo,Ocosingo,16.86149,92.10616,1290.0,JF,Jaime Florez,TRINIG,PS,Philippe Sagot,2010-12-15,M
ECOSUR-SC:ECOAB:63927,ECOAB,63927,2010,12,15,TONI,México,Chiapas,Ocosingo,Toniná,16.90044,92.01452,895.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-15,M
ECOSUR-SC:ECOAB:63928,ECOAB,63928,2010,12,15,TONI,México,Chiapas,Ocosingo,Toniná,16.90044,92.01452,895.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-15,M
ECOSUR-SC:ECOAB:63932,ECOAB,63932,2010,12,15,NARA,México,Chiapas,Ocosingo,Ocosingo,16.86149,92.10616,1290.0,JF,Jaime Florez,TRINIG,PS,Philippe Sagot,2010-12-15,M
ECOSUR-SC:ECOAB:63933,ECOAB,63933,2010,12,10,TZUM,México,Chiapas,San Juan Cancuc,Tzumbal,16.9394,92.4434,1080.0,PS,Philippe Sagot,TRINIG,PS,Philippe Sagot,2010-12-10,M
ECOSUR-SC:ECOAB:63934,ECOAB,63934,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,PS,Philippe Sagot,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63935,ECOAB,63935,2010,4,23,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,ML,Marcos López,TRINIG,PS,Philippe Sagot,2010-04-23,M
ECOSUR-SC:ECOAB:63936,ECOAB,63936,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,JL,Jesús López,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63937,ECOAB,63937,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,JL,Jesús López,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63942,ECOAB,63942,2010,12,17,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,FR,Franklin Rocha,TRINIG,PS,Philippe Sagot,2010-12-17,M
ECOSUR-SC:ECOAB:63944,ECOAB,63944,2010,12,17,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,GM,Gonzalo Morales,TRINIG,PS,Philippe Sagot,2010-12-17,M
ECOSUR-SC:ECOAB:63945,ECOAB,63945,2010,12,17,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,GM,Gonzalo Morales,TRINIG,PS,Philippe Sagot,2010-12-17,M
ECOSUR-SC:ECOAB:63946,ECOAB,63946,2010,12,17,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-17,M
ECOSUR-SC:ECOAB:63947,ECOAB,63947,2010,12,17,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-17,M
ECOSUR-SC:ECOAB:63948,ECOAB,63948,2010,12,17,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-17,M
ECOSUR-SC:ECOAB:63949,ECOAB,63949,2010,12,17,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-17,M
ECOSUR-SC:ECOAB:63950,ECOAB,63950,2010,12,17,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-17,M
ECOSUR-SC:ECOAB:63951,ECOAB,63951,2010,12,17,PLAN,México,Chiapas,Ocosingo,Ocosingo,16.89199,92.08374,880.0,MC,Miguel Cigarroa,TRINIG,PS,Philippe Sagot,2010-12-17,M
ECOSUR-SC:ECOAB:63952,ECOAB,63952,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,PS,Philippe Sagot,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63953,ECOAB,63953,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,PS,Philippe Sagot,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63954,ECOAB,63954,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,PS,Philippe Sagot,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63955,ECOAB,63955,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,JF,Jaime Florez,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63956,ECOAB,63956,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,JF,Jaime Florez,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63957,ECOAB,63957,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,JF,Jaime Florez,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63958,ECOAB,63958,2010,12,16,ROS2,México,Chiapas,Ocosingo,Rosario,16.8824,92.2801,1129.0,JF,Jaime Florez,TRINIG,PS,Philippe Sagot,2010-12-16,M
ECOSUR-SC:ECOAB:63960,ECOAB,63960,2010,4,23,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,ML,Marcos López,TRINIG,PS,Philippe Sagot,2010-04-23,M
ECOSUR-SC:ECOAB:63961,ECOAB,63961,2010,4,23,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,ML,Marcos López,TRINIG,PS,Philippe Sagot,2010-04-23,M
ECOSUR-SC:ECOAB:63962,ECOAB,63962,2010,4,23,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,ML,Marcos López,TRINIG,JM,Jorge Mérida,2010-04-23,M
ECOSUR-SC:ECOAB:63963,ECOAB,63963,2010,4,23,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,ML,Marcos López,TRINIG,JM,Jorge Mérida,2010-04-23,M
ECOSUR-SC:ECOAB:63964,ECOAB,63964,2010,4,23,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,ML,Marcos López,TRINIG,JM,Jorge Mérida,2010-04-23,M
ECOSUR-SC:ECOAB:63965,ECOAB,63965,2010,4,23,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,ML,Marcos López,TRINIG,JM,Jorge Mérida,2010-04-23,M
ECOSUR-SC:ECOAB:63966,ECOAB,63966,2010,4,23,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,ML,Marcos López,TRINIG,JM,Jorge Mérida,2010-04-23,M
ECOSUR-SC:ECOAB:63967,ECOAB,63967,2010,4,9,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,DI,Diego Santiz,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63968,ECOAB,63968,2010,4,9,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,DI,Diego Santiz,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63969,ECOAB,63969,2010,4,9,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,DI,Diego Santiz,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63970,ECOAB,63970,2010,4,9,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,DI,Diego Santiz,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63971,ECOAB,63971,2010,4,9,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,DI,Diego Santiz,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63972,ECOAB,63972,2010,4,9,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,CR,Cristóbal,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63973,ECOAB,63973,2010,4,9,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,CR,Cristóbal,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63974,ECOAB,63974,2010,4,9,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,CR,Cristóbal,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63975,ECOAB,63975,2010,4,9,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,CR,Cristóbal,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63976,ECOAB,63976,2010,4,9,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,CR,Cristóbal,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63977,ECOAB,63977,2010,4,9,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,CR,Cristóbal,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63978,ECOAB,63978,2010,4,9,TZUL,México,Chiapas,San Juan Cancuc,Tzuluwitz,16.894,92.4019,1270.0,CL,César López,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63979,ECOAB,63979,2010,4,9,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,DI,Diego Santiz,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63981,ECOAB,63981,2010,4,9,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,CR,Cristóbal,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63982,ECOAB,63982,2010,4,9,TZAJ,México,Chiapas,San Juan Cancuc,Tzajalchen,16.9474,92.3578,1020.0,DI,Diego Santiz,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63983,ECOAB,63983,2010,4,9,TZUM,México,Chiapas,San Juan Cancuc,Tzumbal,16.9394,92.4434,1080.0,AL,Alonso López,TRINIG,JM,Jorge Mérida,2010-04-09,M
ECOSUR-SC:ECOAB:63984,ECOAB,63984,2010,4,11,TZUM,México,Chiapas,San Juan Cancuc,Tzumbal,16.9394,92.4434,1080.0,DI,Diego Santiz,TRINIG,JM,Jorge Mérida,2010-04-11,M
ECOSUR-SC:ECOAB:63985,ECOAB,63985,2010,4,11,TZUM,México,Chiapas,San Juan Cancuc,Tzumbal,16.9394,92.4434,1080.0,DI,Diego Santiz,TRINIG,JM,Jorge Mérida,2010-04-11,M
ECOSUR-SC:ECOAB:63986,ECOAB,63986,2010,4,12,CRUZ,México,Chiapas,Tenejapa,Cruz Pilar,16.8965,92.4505,1220.0,TL,Tomas López,TRINIG,JM,Jorge Mérida,2010-04-12,M
ECOSUR-SC:ECOAB:63987,ECOAB,63987,2010,4,12,CRUZ,México,Chiapas,Tenejapa,Cruz Pilar,16.8965,92.4505,1220.0,TL,Tomas López,TRINIG,JM,Jorge Mérida,2010-04-12,M
