"llaveejemplar","location_id","parent_location_id","higher_geography_id","higher_geography","continent","waterbody","islandgroup","island","nombrepaismapa","country_code","state_province","county","municipality","locality","minimum_elevation_in_meters","maximum_elevation_in_meters","minimum_distance_above_surface_in_meters","maximum_distance_above_surface_in_meters","minimum_depth_in_meters","maximum_depth_in_meters","vertical_datum","location_according_to","location_remarks","accepted_georreference_id","accepted_georreference_context_id"
"4499db3615b08d3236937e302fb14a03","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","HIDALGO","OMITLAN DE JUAREZ","","Paraje: El Maestranzo, Pueblo: San Antonio el Paso","","","2614.0","","","","","Gacetero","","",""
"44a6d6e372e43314b925220fdca88e42","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Barrancas de los ríos Santiago y Verde"", ""tipo"":""Estatal"", ""distancia"":""3.209 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TEPATITLAN DE MORELOS","","El Carricillo, Mezcala","","","1700.0","","","","","Gacetero | INEGI, 2005","","",""
"44ab9bfa35530f1c43b042a2ad59eeab","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SANTIAGO TEXCALCINGO","","Santiago Texcalcingo","","","2140.0","","","","","Gacetero | INEGI, 2005","","",""
"44b201c202186c8f0a12867950b96f65","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","LA INDEPENDENCIA","","Emiliano Zapata","","","1467.0","","","","","Gacetero | INEGI, 2005","","",""
"44b90970280403cfa3a88b648a8014af","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","SIMOJOVEL","","Santa Anita","","","940.0","","","","","Gacetero | INEGI, 2005","","",""
"44ba0be99896502ff60ee7a7bcabf149","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""El Chico"", ""tipo"":""Federal"", ""distancia"":""4.979 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","HIDALGO","PACHUCA DE SOTO","","Colonia Olmos","","","2320.0","","","","","Gacetero | INEGI, 2005","","",""
"44bbcb1e000da6c91f65ac841bb8f065","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SANTA MARIA TONAMECA","","Palma Larga","","","120.0","","","","","Gacetero | INEGI, 2005","","",""
"44bdaab2e50055fa98ec455922fadfcb","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Parque Estatal para la protección y fomento del Santuario del agua Laguna de Zumpango"", ""tipo"":""Estatal"", ""distancia"":""1.415 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","COYOTEPEC","","Coyotepec","","","2300.0","","","","","Gacetero | INEGI, 2005","","",""
"44bece2746c03c21e72d9a4b7e0b8a6c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Montaña Malinche o Matlalcuéyatl"", ""tipo"":""Federal"", ""distancia"":""1.242 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TLAXCALA","CHIAUTEMPAN","","San Pedro Munoxtla","","","2250.0","","","","","Gacetero","","",""
"44bf0ab606d60d9caaa990218ea65beb","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""C.A.D.N.R. 043 Estado de Nayarit"", ""tipo"":""Federal"", ""distancia"":""4.261 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","COMPOSTELA","","MAZATAN","","","680.0","","","","","Gacetero | INEGI, 2005","","",""
"44c2014ec710827d8848a3a57c67e8e5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","MADERA","","Colonia Nicolás Bravo","","","2100.0","","","","","Gacetero | INEGI, 2005","","",""
"44d5a4c7d37e5d1e64b0199114a22a2c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TEQUILA","","La Toma, 3 Km NNW de Tequila","","","1200.0","","","","","Gacetero","","",""
"44daf769426b5409392789367e4c7866","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","SAN MARTIN TEXMELUCAN","","San Lucas Atoyatenco","","","2220.0","","","","","Gacetero | INEGI, 2005","","",""
"44dbdc68d9704a25469a051c0304bd11","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN PEDRO IXTLAHUACA","","San Pedro Ixtlahuaca","","","1640.0","","","","","Gacetero | INEGI, 2005","","",""
"44dc6d2058a8b980c41d0044973da4f2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Parque Estatal para la protección y fomento del Santuario del agua Laguna de Zumpango"", ""tipo"":""Estatal"", ""distancia"":""0.453 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","TEPOTZOTLAN","","San Mateo","","","2300.0","","","","","Gacetero | INEGI, 2005","","",""
"44e23ffcfe21555fbaeb1c2271e1d19a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VENUSTIANO CARRANZA","","Aguacatenango","","","1668.0","","","","","Gacetero","","",""
"44e25b4cf5e673c3606bf307745d4549","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","AHUACATLAN","","Ahuacatlán","","","1000.0","","","","","Gacetero | INEGI, 2005","","",""
"44e96963b3f1026671d778c77e1c4fd2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","JIMENEZ","","El Cuatro","","","2010.0","","","","","Gacetero | INEGI, 2005","","",""
"44f3c8cb1a1c181b5a799fa7cf143601","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""El Zapién"", ""tipo"":""Estatal"", ""distancia"":""3.022 Kms""},{""nombre"":""Barranca del Cupatitzio"", ""tipo"":""Federal"", ""distancia"":""1.028 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","URUAPAN","","Uruapan","","","1620.0","","","","","Gacetero | INEGI, 2005","","",""
"44f5c5e5c8e4607c86a9046920bd5d8b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","MAZAPA DE MADERO","","Mazapa de Madero","","","1100.0","","","","","Gacetero | INEGI, 2005","","",""
"44f8abfc2435f6e0f228f713c01f10e7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","CHILAPA DE ALVAREZ","","Chautla","","","1500.0","","","","","Gacetero | INEGI, 2005","","",""
"44f8e6994b073a9859d631c42143e3b2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","HUIXTAN","","Chempil","","","2136.0","","","","","Gacetero","","",""
"44f97336bb35d7c0b7021b9e3351830c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Eucalera de Paso de Hidalgo"", ""tipo"":""Estatal"", ""distancia"":""1.66 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","BRISEÑAS","","Briseñas","","","1520.0","","","","","Gacetero | INEGI, 2005","","",""
"44ff073abb297914152a6368291fe9c0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TEZIUTLAN","","TEZIUTLAN","","","1920.0","","","","","Gacetero | INEGI, 2005","","",""
"4500bbda22db64b88880b40d607e7cc1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SAN LUIS POTOSI","RIOVERDE","","San José del Tapanco","","","1080.0","","","","","Gacetero | INEGI, 2005","","",""
"4504b071eb18b66e4b1c8aaa7cc70c8f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","ZACATECAS","VALPARAISO","","VALPARAISO","","","1890.0","","","","","Gacetero | INEGI, 2005","","",""
"4508b3335024d521578f1c941e7400ae","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"450cd74ae77c42753c5920c7d7bc8588","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","HUIXTAN","","Huistan","","","1990.0","","","","","Gacetero | INEGI, 2005","","",""
"45171a610980dec60a7f988b78895501","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","ACALA","","Acala","","","450.0","","","","","Gacetero | INEGI, 2005","","",""
"451810f9d22c263e96b6eab8467fc9d7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","TANGAMANDAPIO","","El Nopalito","","","1840.0","","","","","Gacetero | INEGI, 2005","","",""
"451840447947614560b100dbe3415889","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN MIGUEL TLACAMAMA","","San Miguel Tlacamama","","","270.0","","","","","Gacetero | INEGI, 2005","","",""
"45185c9f106206bb9ac4c934b086fc66","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Alameda Poniente San José de la Pila"", ""tipo"":""Estatal"", ""distancia"":""2.106 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","TOLUCA","","Km 57 México-Toluca","","","2801.0","","","","","Gacetero | IMT, 2000","","",""
"451ae4295b8f4d3555ddd88a9437b057","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SINALOA","EL FUERTE","","San Lázaro","","","260.0","","","","","Gacetero | INEGI, 2005","","",""
"451e315d1564d6ce022e046a6285e55d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","MADERA","","Colonia El Alamillo","","","2160.0","","","","","Gacetero | INEGI, 2005","","",""
"45204edf0fb390b851db9d92099ede24","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN ESTEBAN ATATLAHUCA","","San Esteban Atatlahuca","","","2570.0","","","","","Gacetero","","",""
"4520bf857afff1954ab976be2bd7ddca","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ORIENTAL","","Oriental","","","2360.0","","","","","Gacetero | INEGI, 2005","","",""
"4523433ec8610dc162e56dd9f11811c6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","HIDALGO","SANTIAGO DE ANAYA","","Pueblo: Xitzo","","","2110.0","","","","","Gacetero","","",""
"452ff5e595c96e60788cd25a80db9366","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CAMPECHE","ESCARCEGA","","ESCARCEGA","","","85.0","","","","","Gacetero | INEGI, 2005","","",""
"4532f4f6764c3e31e9a02f89e21509e8","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""El Recreo"", ""tipo"":""Estatal"", ""distancia"":""0.28 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","TEOPISCA","","Beníto Juárez","","","2400.0","","","","","Gacetero | INEGI, 2005","","",""
"453b49c0d92414cb106abadc6d7f9091","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","TANTOYUCA","","Mata del Tigre","","","150.0","","","","","Gacetero | INEGI, 2005","","",""
"453dcc1acdc4f8f3f9374446cbc1862b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Selvas y Humedales de Cozumel"", ""tipo"":""Estatal"", ""distancia"":""1.945 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","QUINTANA ROO","COZUMEL","","La Esmeralda","","","5.0","","","","","Gacetero | INEGI, 2005","","",""
"45401cb4520ade6f80b7a67bee2b641e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","AYALA","","Villa de Ayala","","","1401.0","","","","","Gacetero | INEGI, 2005","","",""
"4547d6f0cf60761bf139758637e2ba3b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","GOMEZ FARIAS","","pena blanca","","","2160.0","","","","","Gacetero | INEGI, 2005","","",""
"454a6194f1d233707206ef6ba072c18d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","OJUELOS DE JALISCO","","Rancho San Jorge","","","2050.0","","","","","Gacetero","","",""
"4550302ea6b832df723661def5e1c7c7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","EL PARRAL","","Parral","","","620.0","","","","","Gacetero | INEGI, 2005","","",""
"45553479ca9c7f8efca0785149a62093","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","GUADALUPE Y CALVO","","Navogame","","","1900.0","","","","","Gacetero | INEGI, 2005","","",""
"455715a2000eea801f2081a0f6b1831c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","HUITZUCO DE LOS FIGUEROA","","Plan de los Timbres, Paso Morelos","","","1225.0","","","","","Gacetero | INEGI, 2005","","",""
"4563a6c6ccff4f329e0316da0469645b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","HUIXTAN","","Okem","","","2260.0","","","","","Gacetero | INEGI, 2005","","",""
"4564ebe4f5467e554dada60b4130819d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","ZAPOTILTIC","","Zapotiltic, en el Ejido Zapoltitic","","","1401.0","","","","","Gacetero | INEGI, 2005","","",""
"45657cfdf3f85b3fac5e89dfc4daf976","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","AMECA","","Ejido San Miguel","","","1201.0","","","","","Gacetero | INEGI, 2005","","",""
"45716060ee2ca9bad510f75b3f45c000","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","TENEJAPA","","El Retiro","","","2060.0","","","","","Gacetero | INEGI, 2005","","",""
"4572c77b62b36400c19c47a9ed2bbbd3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Bosques de Coníferas Chanal"", ""tipo"":""Estatal"", ""distancia"":""3.099 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","LAS MARGARITAS","","Buenavista Bahuitz","","","1695.0","","","","","Gacetero | INEGI, 2005","","",""
"45825fc92b56baa972dd19c2e6233077","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","GOMEZ FARIAS","","Ejido Pablo Amaya","","","2160.0","","","","","Gacetero | INEGI, 2005","","",""
"4590daa3bc0c4f976eca44a504cb560e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","LA GRANDEZA","","La Grandeza","","","1946.0","","","","","Gacetero","","",""
"4592569c6d219f99cabf8ab72cd8bd14","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","PIJIJIAPAN","","San Isidro","","","20.0","","","","","Gacetero | INEGI, 2005","","",""
"4598f0837e1aa16dbf7be15350188a37","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""C.A.D.N.R. 043 Estado de Nayarit"", ""tipo"":""Federal"", ""distancia"":""4.23 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","IXTLAN DEL RIO","","IXTLAN DEL RIO","","","1140.0","","","","","Gacetero | INEGI, 2005","","",""
"4598f366ef1c8034fa22fd55d466e261","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","PIJIJIAPAN","","San Isidro","","","20.0","","","","","Gacetero | INEGI, 2005","","",""
"459abe3caae888e616037e66c4ac1e06","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","VENUSTIANO CARRANZA","","Vicente Guerrero","","","495.0","","","","","Gacetero | INEGI, 2005","","",""
"459ca967e2c1fb7cf46df1411d9957bf","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","VILLA GUERRERO","","Villa Guerrero","","","1760.0","","","","","Gacetero | INEGI, 2005","","",""
"459d73634af769bb0a5a85743baa8c16","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TIZAPAN EL ALTO","","El Agua Caliente","","","1500.0","","","","","Gacetero","","",""
"459db114b5f07adad5d24a362d28ee37","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","ZACATECAS","VALPARAISO","","San Mateo","","","1900.0","","","","","Gacetero","","",""
"459e1baaf46cab963b62e18209331ba4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","AHUALULCO DE MERCADO","","Cerca de Ahualulco de Mercado","","","1385.0","","","","","Gacetero","","",""
"45aec7f55caad4a1b1db5793869a82df","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"45b479ec807785be304c8e5f1a33c74c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN ANTONIO HUITEPEC","","Loma de Miel","","","2280.0","","","","","Gacetero | INEGI, 2005","","",""
